building_type,hour,is_business_hours,energy_kWh,pct_of_daily_max,normalized_demand,is_high_demand,global_mean_kWh,global_max_kWh,global_std_kWh,priority_tier,tier_encoded
police_station,7.0,0,11.21555246,0.8436839200335876,0.3183952640147198,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,7.0,0,12.94976638,0.8966217247817628,0.899054101045867,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,7.0,0,11.28516025,0.8741273959343553,0.6833134521281982,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,7.0,0,12.50228758,0.9118281997068308,0.6099624127894324,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,7.0,0,35.39804315,0.911828199945816,0.6099626615128263,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,7.0,0,23.80747073,0.8344056317853538,0.6854124405225943,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,7.25,0,482.662585,0.6962004954281357,-0.10707150448893378,0,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,7.25,0,11.96177225,0.5550382732670911,-0.28156219413309985,0,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,7.25,0,2.203062847,0.8622149197489274,1.0377588692686963,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,7.25,0,21.94945013,0.6793669960302834,-0.34380865725317644,0,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,7.25,0,17.16752836,0.9113538908447679,1.2387242066077933,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,7.25,0,93.06043352,0.8561343075018153,1.0698501055401624,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,7.25,0,97.22735249,0.8476111645744882,0.9447578495032521,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,7.25,0,9.518263398,0.6173935398973158,0.00303488541490314,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,7.25,0,4.745035654,0.8141365867954758,0.8061546675809044,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,7.25,0,490.1385463,0.9593860065979759,1.8541911034514076,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,7.25,0,253.7985074,0.5632581755405395,-0.280099979118572,0,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,7.25,0,13.81126356,0.890981070268151,1.076274346985963,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,7.25,0,48.87289516,0.9345445835508086,1.3348879180592506,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,7.25,0,11.68318186,0.8788610909060918,0.6409754731673872,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,7.25,0,13.4039996,0.928072127917883,1.1822272364115702,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,7.25,0,11.65055794,0.9024304172618662,0.9355150439494619,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,7.25,0,13.12380503,0.9571572751975004,1.0010979335378167,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,7.25,0,37.15776123,0.957157275411913,1.0010983411886156,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,7.25,0,24.58881131,0.861790102302539,0.9087956688536761,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,7.5,0,493.192011,0.7113883136381879,0.012178134647368943,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,7.5,0,12.41064145,0.5758662559843495,-0.20942542285675833,0,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,7.5,0,2.305984182,0.9024953460283315,1.2976766839192067,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,7.5,0,21.96864087,0.6799609769868988,-0.34003233268019256,0,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,7.5,0,18.30139423,0.9715461940494785,1.706647563132563,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,7.5,0,93.97549513,0.8645526611260812,1.1029180940815666,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,7.5,0,100.5744373,0.8767904683514317,1.0717776498666312,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,7.5,0,9.93080018,0.6441523648559049,0.10975594085814845,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,7.5,0,4.971652041,0.8530186322166887,1.0047721303256638,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,7.5,0,499.2319891,0.9771853040414774,1.9343824850928986,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,7.5,0,263.1419744,0.5839942477482014,-0.20152766330276403,0,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,7.5,0,13.99652641,0.902932597487716,1.1613185798767254,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,7.5,0,49.57430935,0.94795698381775,1.4523657562464871,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,7.5,0,11.71500927,0.881255290757511,0.6629306636977254,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,7.5,0,13.45527051,0.9316220461485569,1.214189989681251,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,7.5,0,11.72053215,0.9078504886312438,0.9838120300317641,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,7.5,0,13.18097673,0.9613269735788248,1.037077426392877,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,7.5,0,37.31963291,0.9613269737754964,1.0370778485293959,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,7.5,0,24.65266517,0.8640280561364209,0.927051320426516,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,7.75,0,486.0593655,0.7011000678011645,-0.06860171051818609,0,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,7.75,0,13.26265433,0.6154005112629952,-0.07250032697346555,0,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,7.75,0,2.297431809,0.8991481952151354,1.2760784982734796,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,7.75,0,22.45729892,0.6950856452381902,-0.24387494625313907,0,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,7.75,0,17.5905652,0.933811187085674,1.4133028965073602,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,7.75,0,99.75446863,0.9177178709618009,1.3117554307053596,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,7.75,0,101.7429684,0.8869775194347611,1.1161226830719293,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,7.75,0,10.27084643,0.6662091570707979,0.19772408402245345,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,7.75,0,5.139526974,0.8818220248415525,1.1519057674483248,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,7.75,0,459.4673774,0.8993509604446123,1.583714512269626,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,7.75,0,269.1946071,0.5974269305749997,-0.15062906559577927,0,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,7.75,0,14.35256101,0.9259008137977156,1.3247549592672487,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,7.75,0,50.22676324,0.960433168151008,1.5616433751011223,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,7.75,0,11.7238643,0.8819214056412013,0.6690390423186023,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,7.75,0,13.45345444,0.9314963042804844,1.213057835067056,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,7.75,0,11.81095171,0.9148542185538499,1.0462206264401814,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,7.75,0,13.27856644,0.9684444749968503,1.0984929217108836,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,7.75,0,37.59594112,0.9684444750646756,1.0984933677234416,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,7.75,0,24.76617486,0.8680063504152357,0.9595034439282294,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,8.0,1,518.207214,0.7474706561753361,0.2954845495147475,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,8.0,1,13.95563998,0.6475557429908751,0.0388678563009423,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,8.0,1,2.396351665,0.9378625586382029,1.5258909671562748,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,8.0,1,22.61414437,0.6999402371107165,-0.21301113761440824,0,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,8.0,1,18.52863332,0.9836093882659537,1.8004245084836343,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,8.0,1,104.7493451,0.963669570797602,1.4922575040856323,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,8.0,1,105.9354765,0.9235270765513602,1.2752257749006213,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,8.0,1,10.49650422,0.6808462453659988,0.2561005453916367,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,8.0,1,5.316588467,0.9122016152335474,1.3070909460446944,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,8.0,1,484.2105879,0.9477827560893454,1.8019148440780846,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,8.0,1,297.8624389,0.6610498052789944,0.09044824906098212,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,8.0,1,14.64315827,0.9446475893267601,1.458152567351425,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,8.0,1,51.6609947,0.9878584565058952,1.8018586627059037,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,8.0,1,11.73056765,0.8824256615506205,0.6736631485981115,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,8.0,1,13.46597193,0.9323629958596523,1.2208613525865561,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,8.0,1,11.85970351,0.9186304417564501,1.0798696666520993,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,8.0,1,13.26199847,0.9672361247520468,1.088066309274348,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,8.0,1,37.54903181,0.9672361248878948,1.088066751631635,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,8.0,1,24.78872056,0.8687965334324026,0.965949200592992,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,8.25,1,521.6014981,0.7523666276997165,0.33392607083329634,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,8.25,1,14.73268452,0.6836113918294676,0.16374495692069926,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,8.25,1,2.454828095,0.960748537795952,1.673567499861214,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,8.25,1,26.48989911,0.8199004110316626,0.5496539739716294,1,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,8.25,1,18.56512687,0.9855466816308349,1.8154846534790068,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,8.25,1,102.1899428,0.9401236659178644,1.3997672444087519,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,8.25,1,108.1581633,0.942904073854934,1.3595753655542022,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,8.25,1,10.79765749,0.7003802796370004,0.33400728298912113,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,8.25,1,5.438075006,0.9330458498010323,1.4135675713816886,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,8.25,1,476.4473829,0.932587235762338,1.7334542897414884,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,8.25,1,314.3047182,0.6975403596763446,0.22871683414736693,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,8.25,1,14.97658619,0.9661574217710034,1.6112114330698497,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,8.25,1,52.29594823,1.0,1.90820519677553,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,8.25,1,11.96412002,0.8999945133532837,0.8347722926397418,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,8.25,1,13.59806828,0.9415091421065296,1.3032114228871499,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,8.25,1,12.08685958,0.9362255258794057,1.236655338849049,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,8.25,1,13.54892596,0.9881625812088338,1.2686365140500582,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,8.25,1,38.36141687,0.988162581296338,1.2686370294579308,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,8.25,1,25.10358356,0.8798318703407358,1.0559677088112762,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,8.5,1,528.3261618,0.7620663938407519,0.4100853714008678,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,8.5,1,15.32586181,0.7111354151850245,0.25907316053781093,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,8.5,1,2.405251499,0.9413456956120473,1.5483666317406124,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,8.5,1,26.62651178,0.8241287693134368,0.5765364069941117,1,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,8.5,1,18.0367749,0.9574986357212723,1.5974445538780955,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,8.5,1,100.7928001,0.9272702785791019,1.3492780770243755,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,8.5,1,107.5276523,0.9374073885158779,1.3356478626992883,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,8.5,1,11.01604016,0.7145454738584439,0.3905017097888963,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,8.5,1,5.482199134,0.9406165130340818,1.4522400719241362,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,8.5,1,434.9675988,0.8513956528463359,1.3676609075947694,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,8.5,1,316.097135,0.7015182925133767,0.2437898620590786,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,8.5,1,15.09518808,0.9738085710253027,1.665655196373958,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,8.5,1,51.53790016,0.9855046500607261,1.781241913489791,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,8.5,1,11.84604566,0.8911124329336575,0.7533222132726891,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,8.5,1,13.54360593,0.9377382535236989,1.2692590967915724,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,8.5,1,12.07788089,0.9355300533531202,1.230458146112363,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,8.5,1,13.5440622,0.9878078530443898,1.2655756357104477,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,8.5,1,38.34764598,0.9878078530480239,1.265576149149257,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,8.5,1,25.02989927,0.8772493790191092,1.0349015630116003,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,8.75,1,552.5677478,0.7970328584221401,0.6846302879605782,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,8.75,1,15.7053165,0.7287424947647833,0.3200544802235125,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,8.75,1,2.485010685,0.9725611283673481,1.7497906933642173,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,8.75,1,26.50691976,0.8204272245870134,0.5530032715413503,1,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,8.75,1,18.83738966,1.0,1.9278419630376746,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,8.75,1,103.0317825,0.9478683950291054,1.4301891802096645,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,8.75,1,110.3192427,0.9617439885503418,1.4415869934452241,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,8.75,1,11.0401727,0.7161108092220823,0.39674466860299384,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,8.75,1,5.6093664,0.9624354268300354,1.5636955586675014,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,8.75,1,467.5309042,0.9151343238102284,1.6548234826801715,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,8.75,1,338.9119307,0.752151451600711,0.43564705307966495,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,8.75,1,15.13918605,0.9766469324996112,1.685852303389211,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,8.75,1,51.09137005,0.9769661279550338,1.7064538741883497,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,8.75,1,11.82177251,0.8892864982401504,0.7365781039335548,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,8.75,1,13.49716899,0.9345230318730062,1.2403098845419953,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,8.75,1,12.06995502,0.934916130293976,1.2249876215708195,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,8.75,1,13.5210105,0.9861266255108936,1.251068659786222,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,8.75,1,38.28237914,0.9861266260666011,1.2510691720863796,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,8.75,1,25.03352493,0.877376451363637,1.0359381297231747,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,9.0,1,587.2436679,0.8470499790842823,1.0773478927610929,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,9.0,1,16.12961527,0.7484303847971445,0.3882425923156829,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,9.0,1,2.502605046,0.9794470511081843,1.7942235396860433,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,9.0,1,26.35564923,0.8157451844928268,0.5232364871647601,1,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,9.0,1,18.64620368,0.9898507179895539,1.848943402062312,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,9.0,1,105.2090791,0.9678990164904425,1.508871116194323,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,9.0,1,111.6857838,0.9736572564070288,1.4934463837994085,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,9.0,1,11.07237771,0.7181997580455101,0.4050759321599009,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,9.0,1,5.703975999,0.9786682102324146,1.6466159456414546,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,9.0,1,468.6594829,0.9173433780058187,1.664775960221918,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,9.0,1,352.4342885,0.782161787994968,0.5493610489268117,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,9.0,1,15.25888998,0.9843691756675422,1.7408019541198327,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,9.0,1,51.30250126,0.9810033663481772,1.7418156311620079,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,9.0,1,11.89111043,0.8945024060932152,0.7844088022083223,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,9.0,1,13.47536756,0.9330135346978681,1.2267186740872515,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,9.0,1,12.02061552,0.9310943849490924,1.19093294421458,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,9.0,1,13.4540504,0.9812430306451939,1.2089290970388467,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,9.0,1,38.09279331,0.9812430310788329,1.2089295911405777,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,9.0,1,24.59044999,0.8618475348553793,0.9092641631799294,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,9.25,1,606.4328918,0.8747288330109055,1.294672942139921,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,9.25,1,16.4520283,0.7633906739340666,0.44005687362886325,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,9.25,1,2.518752028,0.9857665116756736,1.8350011712105578,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,9.25,1,29.51093821,0.9134059087138967,1.1441294443950454,1,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,9.25,1,18.74625105,0.9951618238171542,1.8902309144749367,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,9.25,1,102.0542465,0.9388752915718962,1.3948635268399308,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,9.25,1,111.7831869,0.9745063997078572,1.497142771258672,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,9.25,1,10.99588686,0.7132382482956142,0.38528815904503994,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,9.25,1,5.767619241,0.9895878946336898,1.7023959331976537,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,9.25,1,448.9510243,0.878766490847708,1.4909750621552234,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,9.25,1,356.6297722,0.7914728770103484,0.584642264162706,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,9.25,1,15.36789039,0.9914009220055628,1.790838193188964,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,9.25,1,51.38935775,0.9826642309646482,1.756362973977715,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,9.25,1,11.97445868,0.9007722335082028,0.8419041092132046,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,9.25,1,13.34660009,0.9240978749354266,1.146443857963039,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,9.25,1,12.12113134,0.9388801522789632,1.2603100927324582,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,9.25,1,13.50257481,0.9847820570136896,1.2394666473109401,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,9.25,1,38.2301817,0.9847820574542827,1.239467153897343,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,9.25,1,24.67569076,0.8648350583664801,0.9336342763871903,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,9.5,1,634.3644722,0.9150178065441883,1.6110084084043337,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,9.5,1,16.77590379,0.7784188226871189,0.4921061836375321,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,9.5,1,2.545459539,0.9962190570875833,1.90244839091359,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,9.5,1,29.53967869,0.9142954678348053,1.1497849522526544,1,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,9.5,1,18.70605413,0.9930279336802761,1.8736424640893905,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,9.5,1,101.3322519,0.9322331094595787,1.3687724867407227,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,9.5,1,114.106212,0.9947581288758327,1.585300138397845,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,9.5,1,10.99364737,0.7130929858038286,0.3847088149795338,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,9.5,1,5.828304158,1.0,1.7555831029384557,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,9.5,1,464.0302103,0.9082821454488326,1.6239522838703064,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,9.5,1,376.6758387,0.8359613610413398,0.753216292187067,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,9.5,1,15.45340638,0.9969176604244799,1.8300939952531354,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,9.5,1,51.81262885,0.9907579956696771,1.827255428826873,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,9.5,1,11.89002783,0.8944209680887044,0.783662002853045,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,9.5,1,13.21960231,0.9153047457618442,1.0672722827376873,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
bus_station,9.5,1,12.01705743,0.9308187819556656,1.188477110512283,1,10.295153981005,12.91020085,1.4488308149036853,Non_Critical,0
fire_station,9.5,1,13.4049979,0.9776654891368965,1.1780592073334004,1,11.53305245999,13.71123155,1.5890069448954423,Critical,2
movie_theater,9.5,1,37.95390972,0.9776654894239148,1.1780596876100853,1,32.65382323,38.82095679,4.4989955667632815,Non_Critical,0
gas_station,9.5,1,24.38204879,0.8545434773633878,0.8496828051451637,1,21.4100635575,28.53225077,3.4977574746960394,Non_Critical,0
hospital,9.75,1,655.9918266,0.9462134602285935,1.8559461863680062,1,492.1167140975,693.2810134,88.29733957278641,Critical,2
restaurant,9.75,1,17.49240055,0.8116649935855713,0.6072527851338244,1,13.713785745955,21.5512566,6.222473225807428,Non_Critical,0
clinic,9.75,1,2.548381947,0.9973628028425557,1.9098286478921578,1,1.7921347681499997,2.555120303,0.39597545562844416,Critical,2
hotel,9.75,1,29.6463309,0.9175965068630523,1.1707718116122194,1,23.6966364281,32.3086789,5.081855611927589,Non_Critical,0
commercial_office,9.75,1,18.61545763,0.9882185359009026,1.8362551332850912,1,14.165867766165,18.83738966,2.42318616129311,Flexible,1
k12_school,9.75,1,100.5596668,0.9251255065336524,1.3408532352336469,1,63.45540451110001,108.6984048,27.672126951001655,Flexible,1
grocery,9.75,1,114.2579593,0.9960810354692964,1.5910588546676252,1,72.33214215150001,114.7074939,26.35088917952033,Non_Critical,0
fast_food,9.75,1,11.41018347,0.7401112229045227,0.4924644725640572,1,9.506531862385,15.41684968,3.8655603017188422,Non_Critical,0
post_office,9.75,1,5.780137521,0.9917357372411861,1.7133675537606825,1,3.82523809136,5.828304158,1.1409680964143554,Non_Critical,0
college,9.75,1,462.2463617,0.9047904809028617,1.6082212470100714,1,279.87928409045,510.8877375,113.39675827587588,Flexible,1
shopping_mall,9.75,1,388.5987007,0.8624219165668197,0.8534795968567681,1,287.1067392425,450.5900108,118.9155089094097,Non_Critical,0
library,9.75,1,15.43770892,0.9959049985742059,1.8228881337216225,1,11.466675971555,15.5011863,2.1784283149891257,Flexible,1
warehouse,9.75,1,51.49905044,0.9847617680342039,1.774735086019164,1,40.90280188765,52.29594823,5.9706075915718335,Flexible,1
police_station,9.75,1,11.95789667,0.8995263651864889,0.8304793000592284,1,10.753989778690002,13.29354773,1.4496520993898796,Critical,2
fitness_center,9.75,1,13.18499216,0.912908392694357,1.045695999323239,1,11.50760895661,14.44284253,1.6040820264967846,Non_Critical,0
